ClaimID,PolicyID,CoverageType,Peril,ClaimDate,ClaimAmount,ApprovedAmount,FraudScore,ClaimStatus,ForcedEntryFlag,ProofOfOwnershipFlag,CoverageType_Policy,DriverType,DriverAge,LicenseValid,UsageType,PremiumAmount,FraudRiskScore,IncidentDriverAge,IncidentDriverLicenseYears,IncidentDriverListedFlag,DriverEligibilityFlag,AdditionalExcessFlag,AdditionalExcessAmount,DriverEligibilityReason,PayoutRatio
1193,1293,Contents,Fire,12/1/2023,29367,2138,93,Repudiated,N,Y,All Risk,,,,,1277.98,28,,,,,,,,0.0728
1194,1742,Contents,Burglary,6/12/2025,66767,66767,42,Approved,Y,N,Motor,Named Driver,24,N,Business,2174.32,22,,,,,,,,1
1195,1271,Building,Storm,7/8/2023,18700,18700,53,Approved,N,N,All Risk,,,,,2277.04,67,,,,,,,,1
1196,91,Contents,Burglary,2/1/2025,111598,111598,25,Approved,Y,N,All Risk,,,,,1664.59,93,,,,,,,,1
1197,402,Motor,Weather,11/13/2024,143429,143429,47,Approved,N,N,Building,,,,,318.95,85,41,1,Y,Y,N,0,Driver meets policy requirements,1
1198,1540,Building,Water Damage,11/24/2024,83143,83143,29,Approved,N,Y,Motor,Open Driver,67,N,Private,757.86,46,,,,,,,,1
1199,1587,All Risk,Accidental Loss,2/25/2025,130927,81780,70,Repudiated,Y,Y,Building,,,,,1364.56,82,,,,,,,,0.6246
1200,987,Motor,Fire & Explosion,5/9/2024,125335,65514,64,Pending,Y,Y,Building,,,,,1763.64,29,75,32,Y,Y,N,0,Driver meets policy requirements,0.5227
1201,1505,All Risk,Theft,1/29/2024,85894,85894,20,Approved,N,Y,Contents,,,,,2281.83,32,,,,,,,,1
1202,1324,All Risk,Fire,9/26/2024,28431,28431,47,Approved,N,N,Building,,,,,2443.26,31,,,,,,,,1
1203,775,Building,Malicious Damage,7/5/2023,54048,11532,73,Repudiated,Y,Y,Contents,,,,,583.75,53,,,,,,,,0.2134
1204,1830,Contents,Accidental Damage,1/17/2025,120629,120629,51,Approved,Y,N,Contents,,,,,1938.15,11,,,,,,,,1
1205,1066,Contents,Burglary,1/25/2025,31967,2181,72,Repudiated,Y,N,Building,,,,,706.29,70,,,,,,,,0.0682
1206,12,Motor,Weather,10/21/2024,127994,125494,16,Approved with Additional Excess,Y,Y,Motor,Named Driver,23,Y,Private,2354.42,69,18,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9805
1207,1778,All Risk,Travel Risk,8/18/2023,88565,72748,72,Pending,Y,Y,Motor,Named Driver,57,Y,Business,2473.12,47,,,,,,,,0.8214
1208,131,Building,Fire,4/11/2024,23774,21361,88,Repudiated,Y,N,Contents,,,,,2079.22,85,,,,,,,,0.8985
1209,335,Contents,Malicious Damage,3/18/2023,35884,35884,14,Approved,Y,Y,All Risk,,,,,809.85,41,,,,,,,,1
1210,1403,Contents,Water Damage,1/9/2024,44912,44912,27,Approved,Y,N,Building,,,,,1396.37,43,,,,,,,,1
1211,566,Contents,Fire,7/13/2025,81853,81853,11,Approved,Y,N,Motor,Open Driver,24,N,Private,1119.11,94,,,,,,,,1
1212,111,Contents,Water Damage,10/3/2023,56525,56525,25,Approved,N,N,All Risk,,,,,1624.54,91,,,,,,,,1
1213,1875,Contents,Water Damage,8/16/2025,20227,10276,78,Repudiated,Y,Y,All Risk,,,,,2419.54,78,,,,,,,,0.508
1214,582,Motor,Weather,5/29/2025,124132,16442,77,Pending,N,N,Motor,Named Driver,47,Y,Business,732.6,21,49,4,Y,Y,N,0,Driver meets policy requirements,0.1325
1215,1563,All Risk,Theft,2/7/2023,39022,29794,73,Pending,N,Y,Motor,Open Driver,72,Y,Business,1932.54,17,,,,,,,,0.7635
1216,486,Contents,Accidental Damage,3/15/2024,53962,12465,65,Pending,Y,Y,Contents,,,,,2244,27,,,,,,,,0.231
1217,1621,All Risk,Theft,4/15/2025,25515,25515,36,Approved,N,N,Motor,Open Driver,37,N,Private,913.28,53,,,,,,,,1
1218,1066,Motor,Accidental Damage,4/12/2025,80884,80884,44,Approved,Y,N,Building,,,,,706.29,70,20,2,Y,Y,N,0,Driver meets policy requirements,1
1219,942,Building,Fire,9/1/2023,14627,12596,70,Pending,N,Y,All Risk,,,,,1543.85,23,,,,,,,,0.8611
1220,706,Motor,Fire & Explosion,12/10/2025,21178,21178,47,Approved,Y,N,All Risk,,,,,1957.69,86,68,25,Y,Y,N,0,Driver meets policy requirements,1
1221,74,Motor,Weather,4/18/2025,73508,65020,71,Pending,Y,N,Contents,,,,,1421.83,94,70,12,Y,Y,N,0,Driver meets policy requirements,0.8845
1222,9,All Risk,Theft,6/18/2023,9943,2792,82,Repudiated,Y,Y,Contents,,,,,2162.93,75,,,,,,,,0.2808
1223,843,Motor,Fire & Explosion,2/17/2024,54683,52183,36,Approved with Additional Excess,N,N,Contents,,,,,429.46,81,18,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9543
1224,1709,All Risk,Travel Risk,12/9/2024,41823,12908,83,Repudiated,N,Y,Building,,,,,2169.44,90,,,,,,,,0.3086
1225,1883,Motor,Glass Damage,4/29/2024,108359,108359,60,Approved,Y,N,All Risk,,,,,417.5,61,32,0,Y,Y,N,0,Driver meets policy requirements,1
1226,1241,Contents,Malicious Damage,12/30/2025,6155,3340,94,Repudiated,N,Y,All Risk,,,,,505.29,18,,,,,,,,0.5426
1227,656,Building,Storm,11/16/2024,135689,135689,31,Approved,Y,N,Motor,Named Driver,27,N,Private,1687.17,27,,,,,,,,1
1228,60,Building,Storm,8/12/2023,65029,65029,53,Approved,Y,N,All Risk,,,,,2474.87,25,,,,,,,,1
1229,1143,Contents,Burglary,8/28/2023,132544,24548,68,Pending,Y,N,Building,,,,,2452.1,48,,,,,,,,0.1852
1230,438,Contents,Water Damage,11/28/2025,44343,44343,34,Approved,N,N,Motor,Open Driver,62,N,Private,882.64,36,,,,,,,,1
1231,1290,All Risk,Fire,4/19/2025,2754,2754,13,Approved,Y,N,Contents,,,,,1711.47,92,,,,,,,,1
1232,222,Motor,Fire & Explosion,9/30/2025,132943,132943,11,Approved,Y,Y,All Risk,,,,,803.39,77,52,10,Y,Y,N,0,Driver meets policy requirements,1
1233,1677,Motor,Weather,12/31/2023,117888,115388,36,Approved with Additional Excess,N,N,Contents,,,,,2054.69,47,21,1,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9788
1234,1819,Building,Fire,10/12/2023,142444,122628,76,Repudiated,Y,Y,Building,,,,,621,23,,,,,,,,0.8609
1235,1962,Contents,Water Damage,2/6/2024,86218,86218,40,Approved,N,Y,Building,,,,,290.07,83,,,,,,,,1
1236,822,All Risk,Travel Risk,7/19/2025,101280,101280,45,Approved,N,Y,Building,,,,,1098.19,31,,,,,,,,1
1237,1571,Motor,Accidental Damage,3/2/2023,67690,62892,72,Repudiated,N,Y,Contents,,,,,2268.05,86,44,12,Y,Y,N,0,Driver meets policy requirements,0.9291
1238,1286,Building,Water Damage,6/22/2024,114271,114271,37,Approved,N,N,All Risk,,,,,454.87,84,,,,,,,,1
1239,1873,Contents,Water Damage,7/20/2024,96155,96155,60,Approved,Y,Y,All Risk,,,,,2342.24,87,,,,,,,,1
1240,1169,Motor,Accidental Damage,4/9/2023,25970,25970,15,Approved,N,N,Motor,Named Driver,43,Y,Business,1980.84,58,45,3,Y,Y,N,0,Driver meets policy requirements,1
1241,519,Building,Storm,9/24/2023,101541,55716,93,Repudiated,N,N,Building,,,,,797.69,46,,,,,,,,0.5487
1242,544,Contents,Malicious Damage,5/20/2025,103664,96556,93,Repudiated,Y,N,Contents,,,,,405.36,89,,,,,,,,0.9314
1243,519,Building,Water Damage,3/11/2025,117267,117267,55,Approved,N,N,Building,,,,,797.69,46,,,,,,,,1
1244,1197,All Risk,Accidental Loss,12/2/2023,95813,95813,54,Approved,N,Y,Contents,,,,,1219.25,49,,,,,,,,1
1245,415,Contents,Malicious Damage,9/30/2025,37445,24509,67,Pending,Y,Y,Building,,,,,1388.31,56,,,,,,,,0.6545
1246,1252,Motor,Fire & Explosion,8/1/2025,60946,60946,36,Approved,N,N,Contents,,,,,700.72,21,50,30,Y,Y,N,0,Driver meets policy requirements,1
1247,399,Motor,Glass Damage,2/1/2024,125165,125165,49,Approved,N,N,Contents,,,,,1408.5,6,61,12,Y,Y,N,0,Driver meets policy requirements,1
1248,1582,Motor,Theft & Hijacking,5/26/2024,69824,0,65,Repudiated,Y,N,Motor,Named Driver,54,N,Business,429.87,50,61,0,Y,N,N,0,Invalid driver licence,0
1249,1489,Contents,Burglary,5/17/2024,26177,14297,91,Repudiated,Y,N,All Risk,,,,,1954.46,23,,,,,,,,0.5462
1250,1184,Contents,Burglary,2/26/2025,24866,24866,46,Approved,Y,Y,Contents,,,,,1305.54,81,,,,,,,,1
1251,1471,All Risk,Theft,9/26/2025,29361,165,92,Repudiated,N,N,Contents,,,,,616.36,5,,,,,,,,0.0056
1252,174,Building,Fire,2/13/2025,113575,79911,76,Repudiated,N,Y,Motor,Named Driver,67,N,Private,1469.5,32,,,,,,,,0.7036
1253,179,All Risk,Accidental Loss,4/8/2023,3223,3223,56,Approved,N,N,Building,,,,,258.72,55,,,,,,,,1
1254,6,Motor,Glass Damage,12/19/2025,57669,57669,31,Approved,N,N,All Risk,,,,,1702.07,78,49,18,Y,Y,N,0,Driver meets policy requirements,1
1255,1282,All Risk,Accidental Loss,4/22/2023,23551,23551,53,Approved,Y,N,All Risk,,,,,340.4,67,,,,,,,,1
1256,1240,All Risk,Fire,2/4/2024,98695,98695,53,Approved,Y,Y,Building,,,,,1196.02,84,,,,,,,,1
1257,375,Motor,Weather,5/15/2025,67742,10275,67,Repudiated,N,Y,Contents,,,,,1629.93,58,32,4,Y,Y,N,0,Driver meets policy requirements,0.1517
1258,228,All Risk,Fire,6/7/2025,95136,95136,49,Approved,N,N,Motor,Open Driver,56,N,Business,2061.59,57,,,,,,,,1
1259,1799,Contents,Accidental Damage,3/6/2025,51750,46405,82,Repudiated,N,N,Building,,,,,2400.74,81,,,,,,,,0.8967
1260,1297,Building,Flood,1/17/2023,80099,80099,29,Approved,Y,N,All Risk,,,,,2134.43,6,,,,,,,,1
1261,753,Contents,Accidental Damage,5/10/2024,20670,20670,39,Approved,Y,N,Building,,,,,1904.21,62,,,,,,,,1
1262,544,All Risk,Fire,2/17/2023,99094,97590,83,Repudiated,N,Y,Contents,,,,,405.36,89,,,,,,,,0.9848
1263,441,Building,Flood,6/20/2024,4140,570,94,Repudiated,Y,Y,Building,,,,,1669.63,84,,,,,,,,0.1377
1264,1679,Building,Fire,10/22/2024,75509,75509,33,Approved,Y,Y,All Risk,,,,,1151.37,35,,,,,,,,1
1265,996,All Risk,Travel Risk,7/21/2024,113976,113976,56,Approved,Y,N,Motor,Named Driver,75,N,Business,2197.64,9,,,,,,,,1
1266,888,All Risk,Fire,3/8/2024,122497,70824,68,Pending,N,N,Building,,,,,1797.55,23,,,,,,,,0.5782
1267,1539,Contents,Accidental Damage,9/12/2025,28566,28566,29,Approved,Y,Y,All Risk,,,,,831.72,30,,,,,,,,1
1268,1305,All Risk,Theft,12/29/2023,91444,28480,67,Pending,N,Y,Contents,,,,,2283.57,62,,,,,,,,0.3114
1269,1201,All Risk,Fire,3/31/2024,35192,35192,18,Approved,Y,N,All Risk,,,,,584.76,13,,,,,,,,1
1270,252,Contents,Burglary,12/19/2024,70918,45927,80,Repudiated,Y,Y,Building,,,,,312.07,34,,,,,,,,0.6476
1271,625,Building,Flood,1/19/2023,140548,84794,80,Pending,Y,Y,Building,,,,,755.26,20,,,,,,,,0.6033
1272,1644,All Risk,Travel Risk,5/19/2024,149882,116606,87,Repudiated,Y,Y,Building,,,,,675.38,88,,,,,,,,0.778
1273,1784,All Risk,Fire,11/1/2025,55832,55832,40,Approved,N,Y,Building,,,,,641.9,61,,,,,,,,1
1274,1012,Contents,Fire,3/11/2023,110086,110086,18,Approved,Y,N,All Risk,,,,,2415.8,40,,,,,,,,1
1275,1747,Motor,Fire & Explosion,7/23/2024,37015,35192,70,Repudiated,N,N,Building,,,,,437.66,89,37,4,Y,Y,N,0,Driver meets policy requirements,0.9507
1276,9,Motor,Fire & Explosion,7/22/2025,123053,123053,28,Approved,Y,Y,Contents,,,,,2162.93,75,56,7,Y,Y,N,0,Driver meets policy requirements,1
1277,1891,Motor,Accidental Damage,7/29/2023,60741,33929,62,Repudiated,N,Y,Motor,Open Driver,63,Y,Business,1263.95,89,59,3,Y,Y,N,0,Driver meets policy requirements,0.5586
1278,1535,Contents,Burglary,2/8/2023,53693,53693,58,Approved,Y,N,All Risk,,,,,1481.22,29,,,,,,,,1
1279,1127,Contents,Fire,9/13/2024,40840,20034,91,Repudiated,N,Y,Contents,,,,,2025.87,22,,,,,,,,0.4905
1280,1681,All Risk,Theft,5/27/2024,62821,18003,75,Repudiated,Y,N,All Risk,,,,,1107.14,28,,,,,,,,0.2866
1281,1947,Contents,Water Damage,1/28/2024,128803,111217,74,Repudiated,Y,N,Building,,,,,729.78,38,,,,,,,,0.8635
1282,493,Building,Fire,3/10/2023,3322,3322,57,Approved,Y,Y,Building,,,,,2205.17,30,,,,,,,,1
1283,541,Contents,Burglary,10/21/2025,29174,29174,23,Approved,Y,Y,All Risk,,,,,605.55,91,,,,,,,,1
1284,606,Motor,Theft & Hijacking,10/20/2025,44903,42403,51,Approved with Additional Excess,N,N,All Risk,,,,,574.54,23,20,1,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9443
1285,543,All Risk,Theft,4/11/2023,56776,56776,48,Approved,N,N,Contents,,,,,2035.85,5,,,,,,,,1
1286,448,Building,Storm,9/19/2024,125994,125994,52,Approved,Y,N,Contents,,,,,885.06,64,,,,,,,,1
1287,233,Motor,Weather,9/16/2023,33269,8592,75,Repudiated,N,Y,Contents,,,,,2365.25,13,34,12,Y,Y,N,0,Driver meets policy requirements,0.2583
1288,99,Contents,Fire,11/14/2024,96929,96838,90,Repudiated,N,N,Building,,,,,2475.48,27,,,,,,,,0.9991
1289,965,Motor,Weather,8/20/2025,64566,64566,56,Approved,Y,Y,Building,,,,,1579.69,33,69,2,Y,Y,N,0,Driver meets policy requirements,1
1290,1634,All Risk,Travel Risk,6/10/2024,113008,83130,61,Pending,N,N,Building,,,,,2400.54,53,,,,,,,,0.7356
1291,1379,All Risk,Fire,3/28/2025,11543,194,78,Pending,N,Y,Contents,,,,,1647.74,28,,,,,,,,0.0168
1292,1521,All Risk,Fire,7/29/2023,81084,1845,83,Repudiated,Y,Y,Motor,Named Driver,39,N,Business,526.12,52,,,,,,,,0.0228
1293,1595,Motor,Weather,9/6/2025,132932,0,12,Repudiated,Y,Y,Motor,Open Driver,70,N,Private,691.72,24,72,24,Y,N,N,0,Invalid driver licence,0
1294,1560,Contents,Water Damage,2/20/2025,57033,3473,79,Repudiated,N,N,All Risk,,,,,407.82,94,,,,,,,,0.0609
1295,578,All Risk,Accidental Loss,12/17/2024,39142,39142,36,Approved,Y,Y,All Risk,,,,,992.89,20,,,,,,,,1
1296,1920,All Risk,Accidental Loss,9/28/2024,138997,138997,41,Approved,N,N,All Risk,,,,,1659.35,73,,,,,,,,1
1297,1028,Contents,Burglary,9/12/2023,126755,46959,72,Pending,Y,Y,All Risk,,,,,1055.44,27,,,,,,,,0.3705
1298,1097,Contents,Fire,8/6/2024,46772,17430,70,Pending,N,Y,Motor,Open Driver,30,N,Business,1051.22,91,,,,,,,,0.3727
1299,1530,Contents,Malicious Damage,4/29/2023,10894,5978,67,Repudiated,Y,Y,Building,,,,,813.26,59,,,,,,,,0.5487
1300,1861,Contents,Fire,3/29/2025,100464,69871,77,Repudiated,N,N,All Risk,,,,,2370.21,27,,,,,,,,0.6955
1301,1334,Contents,Water Damage,11/1/2023,121435,121435,58,Approved,Y,Y,Motor,Named Driver,33,Y,Business,1924.98,45,,,,,,,,1
1302,1179,All Risk,Travel Risk,9/1/2024,36621,1649,68,Repudiated,N,Y,All Risk,,,,,288.26,10,,,,,,,,0.045
1303,1360,Contents,Malicious Damage,2/25/2023,34888,26045,93,Repudiated,Y,Y,Contents,,,,,1087.95,91,,,,,,,,0.7465
1304,973,Contents,Burglary,6/14/2025,9978,9978,15,Approved,Y,N,Motor,Named Driver,38,N,Private,1043.73,49,,,,,,,,1
1305,1972,All Risk,Fire,10/6/2024,99265,10098,90,Repudiated,Y,N,Motor,Named Driver,40,Y,Private,2081.86,44,,,,,,,,0.1017
1306,929,Motor,Theft & Hijacking,10/28/2023,139104,136604,50,Approved with Additional Excess,N,N,Building,,,,,301.92,83,19,1,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.982
1307,328,Contents,Burglary,8/2/2025,92862,92862,29,Approved,Y,Y,Contents,,,,,1568.77,15,,,,,,,,1
1308,753,Contents,Water Damage,11/17/2023,66676,66676,57,Approved,Y,N,Building,,,,,1904.21,62,,,,,,,,1
1309,337,Motor,Theft & Hijacking,2/11/2025,48662,48662,58,Approved,Y,Y,Contents,,,,,1623.78,9,74,48,Y,Y,N,0,Driver meets policy requirements,1
1310,1110,Contents,Burglary,6/30/2024,62751,62751,41,Approved,Y,Y,All Risk,,,,,492.38,80,,,,,,,,1
1311,1914,Building,Flood,10/29/2025,124324,54406,69,Pending,N,Y,Contents,,,,,1697.87,43,,,,,,,,0.4376
1312,1084,All Risk,Accidental Loss,9/2/2023,37751,37751,31,Approved,N,Y,Building,,,,,497.12,57,,,,,,,,1
1313,568,Building,Fire,12/21/2023,3368,3368,60,Approved,N,N,All Risk,,,,,707.75,39,,,,,,,,1
1314,339,Building,Fire,3/10/2024,130309,130309,44,Approved,Y,N,All Risk,,,,,863.69,12,,,,,,,,1
1315,240,Motor,Glass Damage,12/8/2024,25732,25732,17,Approved,Y,N,Motor,Open Driver,64,Y,Private,1933.17,56,72,31,Y,Y,N,0,Driver meets policy requirements,1
1316,1406,Motor,Weather,4/25/2024,129717,129717,49,Approved,N,Y,All Risk,,,,,415.16,79,42,0,Y,Y,N,0,Driver meets policy requirements,1
1317,645,Motor,Fire & Explosion,1/15/2024,45028,21439,82,Repudiated,Y,Y,All Risk,,,,,1847.56,63,50,32,Y,Y,N,0,Driver meets policy requirements,0.4761
1318,225,Building,Flood,8/24/2024,62376,62376,29,Approved,N,N,Contents,,,,,1701.15,62,,,,,,,,1
1319,346,Motor,Accidental Damage,12/6/2025,145110,145110,19,Approved,Y,Y,All Risk,,,,,1355.38,88,52,29,Y,Y,N,0,Driver meets policy requirements,1
1320,1612,All Risk,Theft,7/22/2024,103793,103793,18,Approved,N,N,Motor,Open Driver,65,N,Business,1584.89,80,,,,,,,,1
1321,472,Contents,Water Damage,3/9/2023,145938,79661,75,Repudiated,Y,N,Building,,,,,1275.54,40,,,,,,,,0.5459
1322,1811,Motor,Weather,6/24/2025,40064,40064,55,Approved,Y,N,All Risk,,,,,1459.2,17,24,5,Y,Y,N,0,Driver meets policy requirements,1
1323,1272,Contents,Accidental Damage,8/29/2025,40936,35121,84,Repudiated,N,N,Motor,Open Driver,45,Y,Business,1946,27,,,,,,,,0.8579
1324,1436,Motor,Glass Damage,12/20/2023,91535,91535,55,Approved,Y,N,All Risk,,,,,1928.65,34,74,17,Y,Y,N,0,Driver meets policy requirements,1
1325,1352,Motor,Glass Damage,3/22/2025,15757,15757,18,Approved,Y,N,Building,,,,,1278.35,76,25,3,Y,Y,N,0,Driver meets policy requirements,1
1326,162,Contents,Accidental Damage,8/23/2024,117413,117413,53,Approved,N,N,Motor,Named Driver,55,N,Business,1124.72,53,,,,,,,,1
1327,1939,Motor,Weather,8/12/2023,32000,32000,10,Approved,Y,N,Building,,,,,1745.08,25,35,1,Y,Y,N,0,Driver meets policy requirements,1
1328,404,Contents,Fire,2/9/2025,38237,38237,46,Approved,Y,N,Contents,,,,,1998.42,92,,,,,,,,1
1329,1927,Motor,Fire & Explosion,5/23/2025,108336,108336,28,Approved,Y,N,Contents,,,,,1038.07,91,42,4,Y,Y,N,0,Driver meets policy requirements,1
1330,232,Motor,Glass Damage,12/30/2024,145897,42575,74,Repudiated,Y,Y,All Risk,,,,,2085.2,26,61,35,Y,Y,N,0,Driver meets policy requirements,0.2918
1331,417,Motor,Weather,8/31/2024,30754,30754,20,Approved,Y,Y,Building,,,,,1207.72,13,34,13,Y,Y,N,0,Driver meets policy requirements,1
1332,682,Contents,Fire,9/9/2024,86000,29403,64,Pending,Y,N,Contents,,,,,982.15,79,,,,,,,,0.3419
1333,1814,Building,Fire,8/27/2025,72693,72693,11,Approved,Y,N,Motor,Named Driver,61,N,Business,1824.6,50,,,,,,,,1
1334,1435,Contents,Malicious Damage,1/9/2025,29586,11177,80,Repudiated,Y,N,Contents,,,,,2313.56,26,,,,,,,,0.3778
1335,895,All Risk,Accidental Loss,8/2/2025,58096,58096,24,Approved,N,N,All Risk,,,,,1477.81,77,,,,,,,,1
1336,514,Contents,Fire,6/21/2024,115673,115673,17,Approved,N,Y,All Risk,,,,,263.03,93,,,,,,,,1
1337,1531,Building,Fire,10/17/2023,74887,74887,48,Approved,Y,Y,Motor,Named Driver,68,N,Private,818.25,13,,,,,,,,1
1338,667,All Risk,Accidental Loss,2/24/2025,115420,101789,93,Repudiated,N,Y,Contents,,,,,356.9,46,,,,,,,,0.8819
1339,292,All Risk,Fire,1/22/2025,109390,39875,88,Repudiated,Y,Y,Building,,,,,1242.02,68,,,,,,,,0.3645
1340,1518,All Risk,Accidental Loss,2/23/2023,74151,56494,74,Pending,N,N,Building,,,,,1377.68,6,,,,,,,,0.7619
1341,1102,Contents,Water Damage,9/15/2023,71903,71163,65,Pending,N,N,Building,,,,,2470.75,49,,,,,,,,0.9897
1342,944,Building,Malicious Damage,1/13/2024,135216,135216,28,Approved,Y,Y,Motor,Named Driver,48,N,Business,1747.17,13,,,,,,,,1
1343,1670,Building,Fire,1/25/2025,86376,86376,15,Approved,N,N,All Risk,,,,,1054.6,85,,,,,,,,1
1344,1388,All Risk,Theft,3/25/2024,51326,51326,51,Approved,Y,Y,Motor,Named Driver,64,Y,Private,375.01,34,,,,,,,,1
1345,510,Building,Fire,12/12/2025,26957,10680,77,Repudiated,N,Y,Building,,,,,1964.32,79,,,,,,,,0.3962
1346,692,Motor,Theft & Hijacking,10/30/2025,108502,0,29,Repudiated,Y,N,Motor,Open Driver,49,N,Business,1928.71,45,57,35,Y,N,N,0,Invalid driver licence,0
1347,1132,Building,Fire,9/26/2023,79279,33332,63,Pending,Y,Y,All Risk,,,,,374.44,50,,,,,,,,0.4204
1348,158,Motor,Fire & Explosion,8/29/2025,139725,71592,66,Pending,N,N,Contents,,,,,833.92,50,26,2,Y,Y,N,0,Driver meets policy requirements,0.5124
1349,1245,Contents,Accidental Damage,12/7/2023,28872,28872,46,Approved,N,N,Motor,Named Driver,67,N,Private,1145.3,64,,,,,,,,1
1350,1222,Motor,Fire & Explosion,6/29/2023,27681,27681,56,Approved,N,N,Contents,,,,,2010.62,20,35,2,Y,Y,N,0,Driver meets policy requirements,1
1351,1929,Building,Malicious Damage,9/10/2025,130118,130118,30,Approved,N,Y,Motor,Named Driver,54,Y,Private,1154.89,21,,,,,,,,1
1352,1008,Contents,Fire,3/7/2025,36188,36188,45,Approved,N,Y,All Risk,,,,,2381.21,69,,,,,,,,1
1353,828,Building,Malicious Damage,6/1/2024,83946,83946,11,Approved,Y,N,Motor,Named Driver,57,N,Private,1172.79,32,,,,,,,,1
1354,711,Contents,Accidental Damage,11/5/2023,95067,95067,12,Approved,N,Y,Building,,,,,1115.08,58,,,,,,,,1
1355,1540,Contents,Malicious Damage,8/20/2024,145568,145568,15,Approved,N,N,Motor,Open Driver,67,N,Private,757.86,46,,,,,,,,1
1356,40,Building,Fire,11/24/2025,79442,15981,77,Pending,N,Y,Motor,Open Driver,21,N,Business,1034.25,34,,,,,,,,0.2012
1357,1160,Motor,Accidental Damage,4/19/2023,130815,0,16,Repudiated,Y,N,Motor,Named Driver,70,Y,Private,1952.98,25,65,1,N,N,N,0,Incident driver not listed on named-driver policy,0
1358,1441,All Risk,Fire,12/11/2023,70632,70632,35,Approved,N,Y,Motor,Named Driver,41,Y,Private,615.59,68,,,,,,,,1
1359,233,Motor,Glass Damage,6/14/2024,47998,5022,65,Pending,Y,Y,Contents,,,,,2365.25,13,72,23,Y,Y,N,0,Driver meets policy requirements,0.1046
1360,1474,Motor,Accidental Damage,9/26/2025,20946,20946,58,Approved,N,N,Contents,,,,,538.21,70,60,22,Y,Y,N,0,Driver meets policy requirements,1
1361,1991,Motor,Glass Damage,1/23/2023,44888,44888,47,Approved,N,N,Contents,,,,,615.2,12,27,0,Y,Y,N,0,Driver meets policy requirements,1
1362,509,Building,Storm,7/21/2025,129486,129486,41,Approved,Y,Y,Building,,,,,1064.57,26,,,,,,,,1
1363,1147,All Risk,Theft,3/24/2023,61523,17809,90,Repudiated,N,Y,All Risk,,,,,1501.12,45,,,,,,,,0.2895
1364,703,All Risk,Theft,3/8/2024,13467,13467,53,Approved,N,Y,Contents,,,,,599.05,11,,,,,,,,1
1365,388,All Risk,Fire,7/21/2023,125065,105683,62,Repudiated,N,Y,All Risk,,,,,842,87,,,,,,,,0.845
1366,726,Contents,Fire,11/15/2024,100141,78451,71,Pending,N,Y,Motor,Named Driver,45,N,Business,2138.13,11,,,,,,,,0.7834
1367,209,Motor,Weather,9/8/2023,132534,0,90,Repudiated,Y,Y,Motor,Named Driver,61,N,Private,1865.42,49,64,38,Y,N,N,0,Invalid driver licence,0
1368,659,Motor,Glass Damage,3/20/2023,89899,22121,65,Repudiated,Y,N,Motor,Open Driver,57,Y,Business,339.56,42,65,46,Y,Y,N,0,Driver meets policy requirements,0.2461
1369,685,Motor,Theft & Hijacking,6/10/2024,109062,106562,11,Approved with Additional Excess,N,N,Contents,,,,,2348.01,45,24,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9771
1370,174,Motor,Glass Damage,3/23/2023,104586,0,51,Repudiated,Y,N,Motor,Named Driver,67,N,Private,1469.5,32,62,17,Y,N,N,0,Invalid driver licence,0
1371,151,Motor,Fire & Explosion,3/29/2024,118531,87799,78,Pending,N,N,Contents,,,,,1871.42,27,63,44,Y,Y,N,0,Driver meets policy requirements,0.7407
1372,1657,All Risk,Accidental Loss,1/8/2024,67173,67173,35,Approved,N,Y,All Risk,,,,,1579.46,29,,,,,,,,1
1373,1123,Contents,Water Damage,5/24/2023,98064,39890,70,Pending,Y,N,All Risk,,,,,1674.75,41,,,,,,,,0.4068
1374,744,Building,Fire,6/19/2023,42772,14382,71,Pending,N,Y,Contents,,,,,519.82,46,,,,,,,,0.3362
1375,1430,Building,Storm,12/9/2025,145083,89298,77,Repudiated,Y,N,Building,,,,,797.96,22,,,,,,,,0.6155
1376,1191,Building,Fire,12/1/2024,141515,141515,47,Approved,N,N,Motor,Open Driver,57,N,Private,884.24,67,,,,,,,,1
1377,1975,Building,Storm,1/31/2025,127663,74392,63,Pending,Y,Y,Motor,Open Driver,60,Y,Private,2121.12,38,,,,,,,,0.5827
1378,394,Contents,Accidental Damage,2/17/2025,35050,13419,68,Pending,N,N,All Risk,,,,,511.22,16,,,,,,,,0.3829
1379,268,Motor,Weather,7/27/2025,137946,137946,52,Approved,Y,N,Building,,,,,518.38,56,68,0,Y,Y,N,0,Driver meets policy requirements,1
1380,1690,Contents,Malicious Damage,8/7/2025,30298,10330,92,Repudiated,N,Y,Contents,,,,,2453.95,83,,,,,,,,0.3409
1381,635,Building,Flood,8/16/2025,55772,55772,15,Approved,Y,Y,All Risk,,,,,1080.57,66,,,,,,,,1
